layer,neuron_index,rank_siren,percentile_siren,rank_yang_harmfulness,percentile_yang_harmfulness,rank_yang_refusal,percentile_yang_refusal,rank_zhao_topk,percentile_zhao_topk,rank_zhao_relative_epsilon,percentile_zhao_relative_epsilon,rank_wang,percentile_wang,rank_wang_robust,percentile_wang_robust,consensus_score,n_methods_at_N,methods_that_selected_it_at_N
30,1130,1818,0.003960754308982433,68,0.00014604872795917612,145,0.0003138957735241994,368,0.0007999982561345915,130,0.00028119829711542864,8833,0.01925227410948423,3670,0.007997802729585331,0.004678853171826485,6,siren;yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang_robust
29,5230,2411,0.00525339454300917,3702,0.008067557345924042,757,0.0016479528110020468,3832,0.008350935474800055,3945,0.008597256463746128,251,0.0005449579401461795,243,0.0005275192860615018,0.004712796266384161,7,siren;yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
31,6432,14750,0.032150338636864007,14,2.8337812887601334e-05,1,0.0,156,0.0003378739228906313,624,0.0013580351868442793,268,0.0005820150800761197,84,0.0001809260361285316,0.0049482180965273095,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
31,2756,4458,0.009715510156926089,222,0.0004817428190892227,431,0.0009373276570514287,1138,0.0024784687117848244,9572,0.020863169780556336,66,0.00014168906443800668,21,4.359663521169436e-05,0.0049516435464368,6,siren;yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
30,625,3790,0.008259382540855497,1001,0.002179831760584718,2055,0.004477374436241011,5546,0.012087167112442261,3178,0.006925325503377649,327,0.0007106251539506181,285,0.0006190722200060599,0.005036968389636831,6,siren;yang_harmfulness;yang_refusal;zhao_relative_epsilon;wang;wang_robust
10,4978,5655,0.012324768774345995,3856,0.008403251437054088,2083,0.004538409725537383,766,0.0016675712968473094,637,0.0013863729997318807,1282,0.0027923644853090237,1928,0.004200535802646752,0.00504475350306749,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
16,6521,12052,0.026269152546806437,2582,0.005626145774069158,1848,0.004026149261799975,11,2.179831760584718e-05,18,3.705713992994021e-05,21,4.359663521169436e-05,67,0.0001438688961985914,0.005166824081660235,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
27,5147,14494,0.03159230170615432,708,0.0015411410547333958,755,0.0016435931474808774,173,0.0003749310628205715,330,0.0007171646492323722,50,0.00010681175626865118,139,0.0003008167829606911,0.0051823943085215545,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
21,5280,2524,0.005499715531955243,2406,0.005242495384206247,8065,0.017578163317355167,798,0.0017373259131860204,1776,0.0038692013750378745,480,0.00104413941332008,775,0.0016871897826925717,0.005236890102536172,6,siren;yang_harmfulness;zhao_topk;zhao_relative_epsilon;wang;wang_robust
31,5253,9689,0.02111821009654475,75,0.00016130755028326914,144,0.0003117159417636147,1335,0.002907895568620014,5553,0.012102425934766355,48,0.00010245209274748175,15,3.0517644648186055e-05,0.0052477892613390946,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
11,3969,1342,0.002923154390944107,2025,0.0044119794834234696,2027,0.004416339146944639,6150,0.013403785495835431,4241,0.009242486664879205,376,0.0008174369102192693,707,0.001538961222972811,0.005250591902174132,6,siren;yang_harmfulness;yang_refusal;zhao_relative_epsilon;wang;wang_robust
29,1251,15796,0.034430442658435624,357,0.0007760201067681596,155,0.0003356940911300466,205,0.00044468567915928247,92,0.00019836469021320934,300,0.0006517696964148307,295,0.0006408705376119071,0.005353978208533295,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
31,1209,15843,0.0345328947511831,257,0.0005580369307096878,5,8.719327042338873e-06,103,0.00022234283957964124,460,0.0010005427781083855,411,0.0008937310218397344,129,0.0002790184653548439,0.005356469444831105,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
30,5905,13745,0.029959607717476366,312,0.0006779276775418473,1355,0.0029514922038317085,194,0.0004207075297928506,101,0.0002179831760584718,1209,0.0026332367667863395,723,0.0015738385311421664,0.005490684800375678,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
30,12258,15256,0.033253333507719876,1164,0.0025351443375600273,548,0.0011923679730398407,479,0.0010419595815594953,159,0.00034441341817238546,154,0.00033351425936946187,131,0.00028337812887601336,0.005569158743756729,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
30,5081,10037,0.021876791549228232,625,0.001360215018604864,2754,0.006001076836889729,1175,0.002559122486926459,422,0.0009177091712061663,2004,0.00436620301645119,1065,0.00231934099326214,0.005628637010366969,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
19,4513,2958,0.0064457625160490115,9492,0.02068878323970956,4800,0.010461012619046061,167,0.0003618520722570632,705,0.0015346015594516415,20,4.1416803451109644e-05,61,0.0001307899056350831,0.00566631695937136,5,siren;zhao_topk;zhao_relative_epsilon;wang;wang_robust
30,8392,14256,0.031073501747135156,1316,0.0028664787651689044,49,0.00010463192450806646,710,0.0015455007182545652,345,0.000749862125641143,938,0.002042502359667881,595,0.0012948200657873226,0.00566818538659472,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
25,10021,12329,0.026872965944488403,5712,0.012449019184699326,269,0.0005841949118367045,51,0.0001089915880292359,47,0.00010027226098689703,27,5.667562577520267e-05,78,0.0001678470455650233,0.005762852365911542,5,yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
12,11262,7317,0.015947649160437796,3023,0.006587451580487018,5820,0.012684441014842474,1274,0.002774925831224346,524,0.0011400520107858075,355,0.0007716604432469902,624,0.0013580351868442793,0.005894887889695529,5,yang_harmfulness;zhao_topk;zhao_relative_epsilon;wang;wang_robust
29,4145,9288,0.020244097560550275,2066,0.004501352585607443,954,0.0020773796678372363,2966,0.006463201170133689,2102,0.004579826528988492,932,0.0020294233691043723,693,0.0015084435783246249,0.00591481778007802,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
29,3438,4024,0.008769463172832321,6097,0.013288254412524441,2553,0.0055629306530122005,3056,0.006659386028586314,3296,0.007182545651126646,249,0.0005405982766250101,242,0.0005253394543009171,0.006075502521286836,6,siren;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
30,7872,14978,0.03264734027827732,221,0.00047956298732863796,1895,0.004128601354547456,1297,0.0028250619617177946,718,0.001562939372339243,241,0.0005231596225403324,221,0.00047956298732863796,0.006092318366297061,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
31,9825,1173,0.0025547628234052896,6,1.089915880292359e-05,161,0.0003487730816935549,1265,0.0027553073453790836,17505,0.0381557751372749,147,0.00031825543704536884,45,9.59125974657276e-05,0.00631995508300955,6,siren;yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
31,7450,12594,0.027450621361043356,7,1.3078990563508308e-05,66,0.00014168906443800668,1188,0.0025874602998140605,6917,0.015075716456203911,231,0.0005013613049344852,76,0.00016348738204385386,0.006561916408434455,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
28,11702,4524,0.00985937905312468,5724,0.012475177165826341,1875,0.004085004719335762,1018,0.0022168889005146583,7005,0.015267541651135365,537,0.001168389823673409,471,0.0010245209274748176,0.0065852717487264335,5,siren;yang_refusal;zhao_topk;wang;wang_robust
31,3175,11312,0.024656077043973747,44,9.373276570514288e-05,95,0.0002049041854949635,1123,0.0024457712353760535,8555,0.01864628088004168,83,0.00017874620436794688,26,5.449579401461795e-05,0.0066114297298534505,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
30,2458,4716,0.010277906751156946,903,0.0019662082480474156,860,0.0018724754823422729,7746,0.016882796985728643,5670,0.012357466250754767,1083,0.002358577964952665,672,0.001462667111352346,0.0067397283991907225,4,yang_harmfulness;yang_refusal;wang;wang_robust
12,9795,10861,0.023672972919950037,3643,0.007938947272049543,6239,0.013597790522527471,347,0.0007542217891623124,133,0.0002877377923971828,441,0.0009591259746572759,739,0.001608715839311522,0.006974216015722192,5,yang_harmfulness;zhao_topk;zhao_relative_epsilon;wang;wang_robust
31,13336,1140,0.002482828375305994,2657,0.005789633156113011,876,0.0019073527905116283,1447,0.0031520367258055025,16182,0.03527185771802132,207,0.0004490453426804519,65,0.00013950923267742196,0.007027466191587903,6,siren;yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
12,13868,16928,0.03689801221141752,1372,0.0029885493437616486,4083,0.00889807324670682,38,8.065377514163457e-05,14,2.8337812887601334e-05,140,0.0003029966147212758,272,0.0005907344071184586,0.007112479630250709,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
15,7922,7124,0.015526941630644947,8310,0.01811222209869842,5046,0.010997251232149903,639,0.0013907326632530501,1325,0.0028860972510141667,264,0.0005732957530337809,496,0.0010790167214894354,0.007223651050040529,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust
19,10931,13222,0.028819555706690557,1117,0.0024326922448125454,1015,0.002210349405232904,923,0.00200980488325911,5861,0.012773814117026447,453,0.0009852839557842926,736,0.0016021763440297679,0.007261953808119374,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
31,4786,15880,0.03461354852632474,1680,0.0036599375260217416,717,0.0015607595405786581,1180,0.0025700216457293827,3875,0.008444668240505198,164,0.00035531257697530904,50,0.00010681175626865118,0.007330151401771955,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
29,9923,2925,0.006373828067949716,1269,0.0027640266724214225,5918,0.012898064527379776,5860,0.012771634285265863,6881,0.01499724251282286,490,0.001065937730925927,409,0.0008893713583185649,0.007394300736440589,4,siren;yang_harmfulness;wang;wang_robust
30,14261,9519,0.020747638697245347,4023,0.008767283341071736,763,0.0016610318015655551,6272,0.013669724970626768,3093,0.0067400398037279485,169,0.00036621173577823263,147,0.00031825543704536884,0.007467169398151566,5,yang_harmfulness;yang_refusal;zhao_relative_epsilon;wang;wang_robust
29,4918,8769,0.01911276487680681,281,0.0006103528929637211,1064,0.0023171611615015555,3329,0.0072544800992259415,1757,0.0038277845715867648,5847,0.012743296472378263,3023,0.006587451580487018,0.007493327379278582,5,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang_robust
17,14096,14947,0.032579765493699196,2521,0.0054931760366734896,6482,0.014127489640349558,12,2.39781493664319e-05,12,2.39781493664319e-05,40,8.5013438662804e-05,122,0.0002637596430307509,0.007513880078735523,5,yang_harmfulness;zhao_topk;zhao_relative_epsilon;wang;wang_robust
30,4381,7741,0.01687189782692572,1835,0.003997811448912373,1902,0.004143860176871549,5857,0.012765094789984109,3958,0.00862559427663373,1895,0.004128601354547456,1016,0.002212529236993489,0.007535055587266919,5,yang_harmfulness;yang_refusal;zhao_relative_epsilon;wang;wang_robust
29,13118,9787,0.02133183360908205,4610,0.010046844584534965,1794,0.0039084383467284,3314,0.007221782622817171,3141,0.006844671728236015,912,0.001985826733892678,671,0.001460487279591761,0.0075428407006975775,5,yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
31,4160,16514,0.03599556186253545,98,0.00021144368077671765,132,0.0002855579606365981,802,0.0017460452402283592,5754,0.012540572118643883,752,0.0016370536521991233,209,0.00045340500620162134,0.00755280564588882,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
31,12529,12958,0.028244080121896192,134,0.0002899176241577675,609,0.0013253377104355086,1117,0.0024326922448125454,8242,0.01796399353897866,1172,0.002552582991644705,286,0.0006212520517666447,0.007632836611956005,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
29,8993,17381,0.0378854759989624,1377,0.002999448502564572,1871,0.004076285392293422,1423,0.0030997207635514693,953,0.0020751998360766517,923,0.00200980488325911,678,0.0014757461019158542,0.007660240211231926,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
16,5033,16312,0.035555235846897335,1699,0.0037013543294728514,5262,0.011468094892436201,89,0.0001918251949314552,102,0.00022016300781905652,626,0.0013623948503654487,967,0.0021057174807248375,0.007800683657521025,5,yang_harmfulness;zhao_topk;zhao_relative_epsilon;wang;wang_robust
29,1175,2222,0.004841406340258658,10440,0.02275526374874387,3116,0.006790175934221397,4872,0.010617960505808162,4455,0.009708970661644334,180,0.00039018988514466453,178,0.0003858302216234951,0.007927113899634939,5,siren;yang_refusal;zhao_relative_epsilon;wang;wang_robust
29,9571,30,6.321512105695683e-05,6628,0.014445745077394927,7593,0.01654928272635918,7582,0.016525304576992746,3649,0.007952026262613052,31,6.539495281754155e-05,39,8.283360690221929e-05,0.00795482890344809,4,siren;zhao_relative_epsilon;wang;wang_robust
31,12004,15091,0.032893661267223394,5,8.719327042338873e-06,140,0.0003029966147212758,1494,0.003254488818552984,8885,0.019365625361034634,47,0.00010027226098689703,14,2.8337812887601334e-05,0.00799344306606416,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
30,5336,14478,0.031557424397984965,1000,0.0021776519288241336,809,0.0017613040625524521,5668,0.012353106587233598,3364,0.007330774210846407,250,0.0005427781083855948,225,0.0004882823143709769,0.008030188801456875,5,yang_harmfulness;yang_refusal;zhao_relative_epsilon;wang;wang_robust
31,11695,2964,0.00645884150661252,102,0.00022016300781905652,13503,0.029432088431414864,1315,0.0028642989334083198,7257,0.015816859254802713,512,0.0011138940296587909,149,0.0003226151005665383,0.008032680037754687,5,siren;yang_harmfulness;zhao_topk;wang;wang_robust
27,13988,3429,0.007472463275284414,2044,0.004453396286874579,454,0.0009874637875448772,4556,0.00992913366946339,14970,0.032629901624192645,186,0.00040326887570817283,340,0.0007389629668382194,0.008087798640843757,6,siren;yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
8,7503,9960,0.021708944503663206,1624,0.0035378669474289974,1719,0.0037449509646845457,2670,0.005817970969000613,791,0.0017220670908619272,3815,0.008313878334870115,5734,0.012496975483432189,0.008191807756277371,5,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang
31,13869,12416,0.027062611307659273,71,0.00015258822324093027,197,0.00042724702507460473,1050,0.0022866435168533692,12615,0.027496397828015634,74,0.00015912771852268442,24,5.0136130493448515e-05,0.008233535964265707,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
27,13857,22133,0.04824403652526098,3317,0.007228322118098925,857,0.0018659359870605186,52,0.00011117141978982062,28,5.8855457535787386e-05,146,0.0003160756052847841,279,0.0006059932294425516,0.00834719862035334,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
19,9590,11193,0.024396677064464165,6658,0.014511140030212468,2818,0.006140586069567151,933,0.0020316032008649574,3905,0.00851006319332274,554,0.001205446963603349,852,0.0018550368282575951,0.008378650478613203,5,yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
30,1801,16677,0.03635087443951076,1097,0.002389095609600851,328,0.0007128049857112028,2694,0.005870286931254646,1087,0.0023672972919950037,3512,0.007653389311412945,1628,0.0035465862744713363,0.008412904977708106,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
12,10867,297,0.0006452302011330766,2624,0.005717698708013716,3271,0.007128049857112028,17319,0.03775032642980615,2606,0.005678461736323191,533,0.00115967049663107,858,0.0018681158188211034,0.008563936178262906,6,siren;yang_harmfulness;yang_refusal;zhao_relative_epsilon;wang;wang_robust
31,2754,14709,0.03206096553468003,2048,0.004462115613916918,681,0.0014822855971976083,940,0.00204686202318905,7775,0.016946012106785598,1120,0.0024392317400942997,278,0.0006038133976819669,0.00857732657336364,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
31,3166,2812,0.006127507079003642,201,0.0004359663521169436,129,0.0002790184653548439,1583,0.003448493845245024,22869,0.04984839270105133,57,0.00012207057859274422,19,3.9236971690524926e-05,0.008614383713293578,6,siren;yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
29,6435,11090,0.024172154393123937,805,0.0017525847355101133,1589,0.003461572835808532,7523,0.01639669450311825,4265,0.009294802627133237,1498,0.0032632081455953228,968,0.0021078973124854226,0.008635559221824974,5,yang_harmfulness;yang_refusal;zhao_relative_epsilon;wang;wang_robust
25,13410,4691,0.010223410957142328,13083,0.028516559091969283,2485,0.005414702093292439,4395,0.00957818075600925,2585,0.0056326852693509115,176,0.00038147055810232566,343,0.0007455024621199736,0.008641787312569501,5,yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
30,5860,10839,0.023625016621217174,3258,0.007099712044224426,2807,0.006116607920200719,5743,0.012516593969277451,2564,0.005586908802378632,1773,0.0038626618797561203,952,0.0020730200043160667,0.008697217320195797,5,yang_harmfulness;yang_refusal;zhao_relative_epsilon;wang;wang_robust
31,8053,3176,0.00692096583985648,126,0.00027247897007308977,419,0.0009111696759244121,1624,0.0035378669474289974,22359,0.04873667850315313,183,0.0003967293804264187,53,0.00011335125155040534,0.008698462938344705,6,siren;yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
31,2305,15302,0.03335360576870677,41,8.719327042338872e-05,17,3.487730816935549e-05,1568,0.0034157963688362532,10165,0.022155810014583076,720,0.0015672990358604124,200,0.0004337865203563589,0.008721195469562232,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
30,2792,12787,0.027871328890836204,27,5.667562577520267e-05,153,0.00033133442760887715,296,0.0006430503693724918,99,0.00021362351253730236,10495,0.02287515449557603,4402,0.009593439578333344,0.008797800985719922,5,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang_robust
27,11265,597,0.001299179729308492,10175,0.02217760833218892,6347,0.013833212352670621,5309,0.011570546985183684,4649,0.010131858023197769,589,0.0012817410752238142,915,0.0019923662291744322,0.00889807324670682,3,siren;wang;wang_robust
29,8656,19840,0.043245682298240225,1062,0.002312801497980386,1466,0.003193453529256612,462,0.001004902441629555,396,0.0008610335454309636,3554,0.007744942245357504,2005,0.004368382848211775,0.008961599772301002,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust
31,5099,15562,0.033920362026458796,2577,0.005615246615266234,315,0.0006844671728236015,813,0.001770023389594791,7867,0.017146556628759392,1503,0.0032741073043982467,319,0.0006931864998659403,0.009014849948166715,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
30,6816,6288,0.013704602278796123,2420,0.005273013028854433,6310,0.013752558577528986,6992,0.015239203838247764,4957,0.010803246205457863,1348,0.0029362333815076153,777,0.0016915494462137412,0.009057200965229504,3,yang_harmfulness;wang;wang_robust
27,8140,22734,0.049554115413372395,330,0.0007171646492323722,4904,0.010687715122146873,39,8.283360690221929e-05,33,6.975461633871098e-05,703,0.001530241895930472,1079,0.002349858637910326,0.009284526277404769,5,yang_harmfulness;zhao_topk;zhao_relative_epsilon;wang;wang_robust
27,702,17165,0.037414632338676104,674,0.0014670267748735154,1652,0.0035989022367253695,3729,0.00812641280345983,5250,0.011441936911309186,620,0.0013493158598019404,972,0.0021166166395277615,0.009359263366339101,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
31,1386,21294,0.046415157678130405,1189,0.002589640131574645,183,0.0003967293804264187,1068,0.0023258804885438944,5467,0.01191496040335607,742,0.0016152553345932762,207,0.0004490453426804519,0.009386666965615022,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
29,1246,15993,0.034859869515270814,324,0.0007040856586688639,106,0.0002288823348613954,4657,0.010149296677282447,3997,0.008710607715296534,3243,0.007067014567815656,1845,0.00401960976651822,0.009391338033673419,5,yang_harmfulness;yang_refusal;zhao_relative_epsilon;wang;wang_robust
31,3409,2013,0.0043858215022964525,4,6.539495281754154e-06,10,1.9618485845262463e-05,1934,0.00421361479321026,26473,0.05770450636619866,163,0.0003531327452147243,48,0.00010245209274748175,0.009540812211542085,6,siren;yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
31,12032,17486,0.038114358333823796,2868,0.006249577657596386,635,0.0013820133362107113,1395,0.003038685474255097,6709,0.01462231145000229,1455,0.0031694753798901802,315,0.0006844671728236015,0.009608698400657437,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust
28,11921,4958,0.010805426037218447,7367,0.016056640748467032,11934,0.02601193239905744,2655,0.005785273492591842,2233,0.004865384489625091,1093,0.002380376282558512,848,0.0018463175012152562,0.009678764421533372,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust
